category_id,category_name,playlist_id,name,description,owner_display_name,owner_id,total_tracks
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX72wBcERxgla,Jazz for Reading,Jazz piano to accompany your reading.,Spotify,spotify,213
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWTC99MCpbjP8,Calm,Slow down and relax with a mix of calming piano music.,Spotify,spotify,312
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DXcEKFjZJYZcc,Feel Good Piano,"Positive, uplifting piano to make you feel good. ",Spotify,spotify,184
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWWfxnl2EyBbd,Relaxing Jazz Piano,The soft sound of a Jazz piano trio to help you relax and unwind.,Spotify,spotify,150
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX561TxkFttR4,Soft Piano,"Soothing, soft piano. ",Spotify,spotify,80
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWYWA8YXAAo9Z,Modular Synths,Pushing the envelope; musicians at the forefront of modular synthesis.  ,Spotify,spotify,75
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX8OUvJF6ATAB,Exospheres,Explore the inner worlds floating in the imagination of experimental Ambient music producers.,Spotify,spotify,100
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX5y2yPmGqrG8,Deep Listening,Immerse in an imaginary panorama of atmospheric soundscapes.,Spotify,spotify,50
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DXclWedfNUp3z,Music for Plants,"Mellow vibrations for green leaves, green thumbs and green ears.",Spotify,spotify,100
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX4ZEXyWinp6f,Sci-Fi Scapes,Fold time and space through sound to reach imaginary universes.,Spotify,spotify,75
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWZ7mSWCFIT7v,Refractions,Laid back electronic soundscapes rooted in experimental and ambient sensibilities.,Spotify,spotify,100
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWWtqHeytOZ8f,Lava Lamp,Contemplate the universe in a bottle of friendly colored magma.,Spotify,spotify,200
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWUraJYejk11q,Genre Glitch,Instrumental bliss beyond genre classification.,Spotify,spotify,50
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX0jgyAiPl8Af,Peaceful Guitar,Unwind to these calm classical guitar pieces.,Spotify,spotify,288
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWT3gM3xdPT0c,Cozy Acoustic Morning,Warm instrumental guitar for a gentle start.,Spotify,spotify,121
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX05VdJQ1gtnD,Fireside Acoustic,Warming instrumental guitar for sitting by the fire.,Spotify,spotify,148
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DXaImRpG7HXqp,Calming Acoustic,Keep calm with instrumental acoustic tracks.,Spotify,spotify,244
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWXRIPBpg9WV1,Relaxing Guitar Covers,Relax and unwind with gentle guitar covers.,Spotify,spotify,160
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWTRnup1IgL4a,Guitar for Sleep,Get a great night's sleep with these soft acoustic guitar tunes.,Spotify,spotify,157
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX9dX3aBjsxqd,Mellow Cello,Relax to these mellow cello melodies.,Spotify,spotify,66
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX6dZ7oW0l88P,Healing Harps,"Beautiful and serene harp music for relaxation, meditation and unwinding from the day.",Spotify,spotify,94
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX6BbeVFYBeZs,Relaxing Spanish Guitar,The beautiful sound of the Spanish guitar to help you wind down.,Spotify,spotify,162
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWVdDMUimLXxx,Fantasy Board Gaming,Add dramatic flair to your strategy game.,Spotify,spotify,70
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWSAqa5cw6DxQ,Meditative Guitar,Clear your mind with soothing new age guitar.,Spotify,spotify,116
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWUYPasrIWf5j,Instrumental Ukulele Covers,Instrumental covers of favourites played on ukulele.,Spotify,spotify,105
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWV8SP2WsR9MK,Jazz Guitar Classics,The classic Jazz guitarists and their finest pieces. Cover: Grant Green,Spotify,spotify,100
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DXboGlPhJFIp9,Relaxing Electric Guitar,"Soothing, atmospheric guitar music to help you lie back, unwind and switch off.",Spotify,spotify,102
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX2XWJkYVfE4v,Shimmering Strings,"Soft, shimmering strings to help you relax.",Spotify,spotify,69
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWYY963019MQr,Soft Jazz Guitar,"Relaxing Jazz guitar for focus, study or unwinding.",Spotify,spotify,73
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX8NCuSFtLG2H,Kora Chill,Relax to the sounds of the kora.,Spotify,spotify,111
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWUvZBXGjNCU4,Sweater Weather Instrumentals,Warm and cozy acoustic instrumentals.,Spotify,spotify,167
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX5Lf3LZ6Czqu,String Theory,Instrumental guitar shreddery. Cover: Covet,Spotify,spotify,51
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX2UkbeRPWQqZ,Guitar Lullabies,Sweet lullabies on guitar for little dreamers.,Spotify,spotify,160
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DXbUXCbzCkRVP,Instrumental Blues,Iconic instrumentals from the history of Blues.,Spotify,spotify,80
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX3bgBpcV2oGY,Sad Guitar Instrumentals,Instrumental guitar for rainy day contemplation.,Spotify,spotify,111
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWTJgU1HZwJwV,Coffee House Classical Guitar,Elegant classical guitar to accompany your favourite Italian coffee.,Spotify,spotify,225
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DXc6Umi4GHdr1,Study Guitar,Acoustic instrumental guitar to help focus the mind and concentrate on the task at hand.,Spotify,spotify,54
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWZeKCadgRdKQ,Deep Focus,Keep calm and focus with ambient and post-rock music.,Spotify,spotify,234
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX3Ogo9pFvBkY,Ambient Relaxation,"Relax and unwind with chill, ambient music.",Spotify,spotify,355
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWZqd5JICZI0u,Peaceful Meditation,Breathe. Sense. Feel. Transcend.,Spotify,spotify,254
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DXebxttQCq0zA,Relaxing Massage,"Soothing drones, ambient piano and new age music.",Spotify,spotify,257
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWYcDQ1hSjOpY,Deep Sleep,"Soothing, minimalist ambient for deep sleep.",Spotify,spotify,352
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWSiZVO2J6WeI,Dreamy Vibes,Hypnotic bliss.,Spotify,spotify,180
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX1n9whBbBKoL,Floating Through Space,Ambient drone to make you feel weightless.,Spotify,spotify,145
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWUOhRIDwDB7M,Rise,Positive and uplifting ambient instrumental tracks.,Spotify,spotify,236
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWWb1L5n1gkOJ,Ambient Study,"Gentle, soft Ambient music for focus and concentration. ",Spotify,spotify,112
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX1T2fEo0ROQ2,Peaceful Retreat,Relaxing and salutary ambient music.,Spotify,spotify,300
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX6oU7rbE4ffh,Breathe,Take a deep breath and relax.,Spotify,spotify,116
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX4TnpT6vw5rE,Atmospheric Calm,Melt into the Atmospheric Calm with these mellow beats and ambient tones.,Spotify,spotify,120
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX9JQWFBxCdHy,Ruhige Meditation,Atmen. Fühlen. Transzendieren.,Spotify,spotify,100
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DXcvykn1vm7iP,Present Moment,"Beautiful, uplifting Ambient for being in the moment. ",Spotify,spotify,106
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DXe2zbyJVaPNZ,Weightless,Ambient waves for ethereal days ,Spotify,spotify,148
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX5Ufz5ldo0J4,Keep Calm,"Lean back, close your eyes, and relax.",Spotify,spotify,208
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWZqNqPemiefM,Ambient Tokyo,Deep concentration with these outstanding Japanese ambient tracks.,Spotify,spotify,50
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX9j444F9NCBa,Calming Instrumental Covers,Gentle instrumental covers of known songs.,Spotify,spotify,284
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWXRIPBpg9WV1,Relaxing Guitar Covers,Relax and unwind with gentle guitar covers.,Spotify,spotify,160
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX21hEmly67Fg,Chilled Classical Covers,Chill to these laid-back classical covers. ,Spotify,spotify,50
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DX4nNmLlb3JR2,lofi covers,A fresh lofi spin on your favourite tunes and old songs you love. ,Spotify,spotify,165
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWSADWNdZfn11,Relaxing Piano Covers ,Relax and unwind with gentle piano covers.,Spotify,spotify,223
0JQ5DAqbMKFRieVZLLoo9m,Instrumental,37i9dQZF1DWUYPasrIWf5j,Instrumental Ukulele Covers,Instrumental covers of favourites played on ukulele.,Spotify,spotify,105
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX9c7yCloFHHL,Ambiente,"The cutting edge in Ambient, Atmospheric and Neo-Classical. Whatever The Weather on cover.",Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWUrPBdYfoJvz,Ambient Essentials,All the greatest Ambient tracks in one place. Cover: Brian Eno,Spotify,spotify,126
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWTWhA27mtRFK,New Age Classics,Open your mind to these classics from the golden era of New Age music. Deuter on cover.,Spotify,spotify,56
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXc2NlKNewIrq,Ambient 1980s,Dive in to the Ambient of the 1980s. ,Spotify,spotify,74
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX5pzlFKAwpZ5,Ambient Japan,The calming space of Japanese Ambient and Environmental music. Masayoshi Fujita on cover.,Spotify,spotify,172
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX4CZc00Cxa3X,The Listening Room,"Inspired by Listening Bars around the world, a finely chosen selection of Ambient to create your very own. ",Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX3wpquH3X56H,Best of Ambiente 2022,The Most Popular Ambient Tracks in 2022. Kaitlyn Aurelia Smith on cover.,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXaJ6UYQLBB2k,Ambient 1990s,Re-live the glory of Ambient from the 1990s. ,Spotify,spotify,70
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX5y2yPmGqrG8,Deep Listening,Immerse in an imaginary panorama of atmospheric soundscapes.,Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX8OUvJF6ATAB,Exospheres,Explore the inner worlds floating in the imagination of experimental Ambient music producers.,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWWvTQHhm7Jtf,Planetary Soul,A pangea of ethnic/futuristic sounds inspired by Brian Eno and Jon Hassell's 'Fourth World Vol 1 - Possible Musics'.,Spotify,spotify,70
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWSnDyPAn5upE,ethereal voices,Otherworldly voices in the realms of ambient. Cover: Grouper,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX9pfVhPlxxy8,Ambiente x Brian Eno,"Brian Eno's Takeover selection, as previously featured on <a href=""spotify:user:spotify:playlist:37i9dQZF1DX9c7yCloFHHL"">Ambiente</a>.",Spotify,spotify,20
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWTyCyCult6yg,Ambiente x Caterina Barbieri,"Caterina Barbieri's Takeover selection, as previously featured on <a href=""spotify:user:spotify:playlist:37i9dQZF1DX9c7yCloFHHL"">Ambiente</a>.",Spotify,spotify,29
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX6BZXL2Ayjmp,Ambiente x Kaitlyn Aurelia Smith,"Kaitlyn Aurelia Smith's Takeover selection, as previously featured on <a href=""spotify:user:spotify:playlist:37i9dQZF1DX9c7yCloFHHL"">Ambiente</a>.",Spotify,spotify,21
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX24ftkC3R4l9,Ambiente x Max Richter,"Max Richter's Takeover selection, as previously featured on <a href=""spotify:user:spotify:playlist:37i9dQZF1DX9c7yCloFHHL"">Ambiente</a>.",Spotify,spotify,21
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX3q5r5YC7NjT,Ambiente x Jon Hopkins,"Jon Hopkins' Takeover selection, as previously featured on <a href=""spotify:user:spotify:playlist:37i9dQZF1DX9c7yCloFHHL"">Ambiente</a>.",Spotify,spotify,20
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWZw4tssbbZmb,Ambiente x Devendra Banhart & Noah Georgeson,"Devendra Banhart and Noah Georgeson's Takeover selection, as previously featured on <a href=""spotify:user:spotify:playlist:37i9dQZF1DX9c7yCloFHHL"">Ambiente</a>.",Spotify,spotify,23
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXb9GYWsyFlWx,Ambiente x Plastikman & Chilly Gonzales,"Plastikman and Chilly Gonzales' Takeover selection, as previously featured on <a href=""spotify:user:spotify:playlist:37i9dQZF1DX9c7yCloFHHL"">Ambiente</a>.",Spotify,spotify,27
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX8ZQoKVKhqln,Ambiente x Coldcut,"Coldcut's Takeover selection, as previously featured on <a href=""spotify:user:spotify:playlist:37i9dQZF1DX9c7yCloFHHL"">Ambiente</a>.",Spotify,spotify,20
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWSw8liJZcPOI,Not Quite Classical,"The composers and musicians bending genres, redefining rules, and bringing classical music into the 21st century.",Spotify,spotify,80
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX7XfRr4cb6cr,Dark Ambient,Hymns for darker hours.,Spotify,spotify,120
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX9c7yCloFHHL,Ambiente,"The cutting edge in Ambient, Atmospheric and Neo-Classical. Whatever The Weather on cover.",Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX5y2yPmGqrG8,Deep Listening,Immerse in an imaginary panorama of atmospheric soundscapes.,Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX7dzHXrANAir,Classical X,The genre-defying artists inspired by classical music. Photo: Nils Frahm.,Spotify,spotify,80
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX5pzlFKAwpZ5,Ambient Japan,The calming space of Japanese Ambient and Environmental music. Masayoshi Fujita on cover.,Spotify,spotify,172
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX8OUvJF6ATAB,Exospheres,Explore the inner worlds floating in the imagination of experimental Ambient music producers.,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWYWA8YXAAo9Z,Modular Synths,Pushing the envelope; musicians at the forefront of modular synthesis.  ,Spotify,spotify,75
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX3wpquH3X56H,Best of Ambiente 2022,The Most Popular Ambient Tracks in 2022. Kaitlyn Aurelia Smith on cover.,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXbENHm2OgowX,gloomcore,wandering the forest as the fog floats through the trees,Spotify,spotify,69
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX4CZc00Cxa3X,The Listening Room,"Inspired by Listening Bars around the world, a finely chosen selection of Ambient to create your very own. ",Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWZ7mSWCFIT7v,Refractions,Laid back electronic soundscapes rooted in experimental and ambient sensibilities.,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWSnDyPAn5upE,ethereal voices,Otherworldly voices in the realms of ambient. Cover: Grouper,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWWwGws5Po6YO,EQUAL Ambient,The women at the forefront of ambient and experimental music. Cover: Mira Calix,Spotify,spotify,59
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWWvTQHhm7Jtf,Planetary Soul,A pangea of ethnic/futuristic sounds inspired by Brian Eno and Jon Hassell's 'Fourth World Vol 1 - Possible Musics'.,Spotify,spotify,70
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWW9lEco8NkcU,pov: u borrowed an alien's headphones,what are they doing up there? ,Spotify,spotify,61
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX2a5qdpzYkGY,Nocturna Cinematica,Music for Imaginary Films,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX9aFcuM4nAnw,Stranger Ambient,Immerse deeper into obscure alternate dimensions... 🦇🔮,Spotify,spotify,75
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWUrPBdYfoJvz,Ambient Essentials,All the greatest Ambient tracks in one place. Cover: Brian Eno,Spotify,spotify,126
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXbjZQOVqxNHv,IDM Essentials,All the Intelligent Dance Music you'll need (not necessarily to dance to). Aphex Twin on cover.,Spotify,spotify,200
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX8SxUtY6PbgZ,Ambient Film Scores,"Ambient at the movies; great atmospheric, ethereal film soundtracks.",Spotify,spotify,80
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXdFC1xcOhJZ9,Chillout Room Classics,Ambient's most enduring tracks from the 90's chillout room scene. Cover: 808 State,Spotify,spotify,58
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX9uKvEw7Rwtq,Ambient Post-Rock,Soaring soundscapes from the most epic Post-Rock artists.,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXaJ6UYQLBB2k,Ambient 1990s,Re-live the glory of Ambient from the 1990s. ,Spotify,spotify,70
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWUG71vGUBGjh,MoogTube,Plug your brain into a modular synthesizer analog loop.,Spotify,spotify,150
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXc2NlKNewIrq,Ambient 1980s,Dive in to the Ambient of the 1980s. ,Spotify,spotify,74
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWYnq334ufGOA,Pioneers of Electronic Music,Celebrating the women who shaped electronic music to its current incarnation. Cover: Wendy Carlos,Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXdgq0lsW8B2O,Ambient 1970s,Music from the early days of Ambient. ,Spotify,spotify,47
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXbXkZolmAsKx,Ambient 2010s,The best Ambient tracks from 2010 to 2019. ,Spotify,spotify,105
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWTr85QtpBm8W,Ambient 2000s,Immerse yourself in Ambient from the first decade of the 21st century. ,Spotify,spotify,102
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX9FavclD4O50,theremin,Eerie pieces created by waving hands around Leon Theremin's otherworldly instrument. Cover: Clara Rockmore,Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWZ7VnoXD1s7S,liminal,no-clip out of reality,Spotify,spotify,80
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX9TOdl0GpvQm,Hauntology,Walk the threshold into the netherworld...,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWZqNqPemiefM,Ambient Tokyo,Deep concentration with these outstanding Japanese ambient tracks.,Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX8C585qnMYHP,Fresh Finds Experimental,"The best new Experimental by independent artists and labels, with Kate NV on cover. Artwork Thami Nabil. Updates every Wednesday.",Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWVXNkY9grbsT,Electronic X,Genre-defying artists pushing boundaries in electronic ambient music. Cover: JakoJako,Spotify,spotify,200
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXbwRqtEuH2l7,Drones,Long and constant - lose yourself in the sustain.,Spotify,spotify,120
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX5YyEO1dtgbR,Halo,Experimental electronic beyond the borders of tradition.,Spotify,spotify,75
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXdcgmlEJyzKw,Musique Concrète,Early explorations with recorded sounds as instruments -  the groundwork for sampling as we know it today.,Spotify,spotify,63
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO4C4Xm0,This Is Brian Eno,"This is Brian Eno. The essential tracks, all in one playlist.",Spotify,spotify,51
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXe2SymtxlfwF,This is Max Richter,"Your essential Max Richter, all in one collection.",Spotify,spotify,93
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO3JKYkV,This Is Aphex Twin,"This is Aphex Twin. The essential tracks, all in one playlist.",Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO1GMSJj,This Is Boards of Canada,"This is Boards of Canada. The essential tracks, all in one playlist.",Spotify,spotify,35
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO3VuT4I,This Is Suzanne Ciani,"This is Suzanne Ciani. The essential tracks, all in one playlist.",Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO46FPXj,This Is Autechre,"This is Autechre. The essential tracks, all in one playlist.",Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX30FdZ6jR5Gl,This Is Philip Glass,"An introduction to American composer Philip Glass (b. 1937), whose hypnotic and powerful music has become part of our cultural soundtrack.",Spotify,spotify,47
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO4t4K4x,This Is Delia Derbyshire,"This is Delia Derbyshire. The essential tracks, all in one playlist.",Spotify,spotify,32
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO38zEjl,This Is Jon Hassell,"This is Jon Hassell. The essential tracks, all in one playlist.",Spotify,spotify,51
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO21YUWA,This Is Harold Budd,"This is Harold Budd. The essential tracks, all in one playlist.",Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO3CknpS,This Is Clara Rockmore,"This is Clara Rockmore. The essential tracks, all in one playlist.",Spotify,spotify,32
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DXa9Q01E86Ntt,This Is: Ryuichi Sakamoto,The greatest works from mastermind composer Ryuichi Sakamoto,Spotify,spotify,62
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO1cRKhO,This Is Pauline Oliveros,"This is Pauline Oliveros. The essential tracks, all in one playlist.",Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO2Pv5ZK,This Is Vangelis,"This is Vangelis. The essential tracks, all in one playlist.",Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO25w5pM,This Is Deuter,"This is Deuter. The essential tracks, all in one playlist.",Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO3F09JR,This Is Alessandro Cortini,"This is Alessandro Cortini. The essential tracks, all in one playlist.",Spotify,spotify,26
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO3mhuR7,This Is The Orb,"This is The Orb. The essential tracks, all in one playlist.",Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO1ov2lQ,This Is Biosphere,"This is Biosphere. The essential tracks, all in one playlist.",Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO1KlcOx,This Is Grouper,"This is Grouper. The essential tracks, all in one playlist.",Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DZ06evO4wmvjq,This Is Terry Riley,"This is Terry Riley. The essential tracks, all in one playlist.",Spotify,spotify,50
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX1tuUiirhaT3,Meditate to the Sounds of Nature,Calm ambient music with gentle nature sounds.,Spotify,spotify,162
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX3SEFZskKvKB,Healing Rhythms,Ambient and percussion to move the body and heal the soul.,Spotify,spotify,100
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DWWvgjYSMUA0Z,Reiki Healing,Music to encourage emotional and physical healing through Reiki. ,Spotify,spotify,124
0JQ5DAqbMKFLjmiZRss79w,Ambient,37i9dQZF1DX74VGmwslvwH,Chakra,Energy flow from root to crown. Balance your doshas with traditional sounds of India. ,Spotify,spotify,95
